Volcano_Number,Volcano_Name,Country,Primary_Volcano_Type,Type_group,Tectonic_Setting,Last_Eruption_Year,years_since,dated
285030,Toya,Japan,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),2001.0,25.0,True
300100,Avachinsky,Russia,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),2001.0,25.0,True
264090,Inielika,Indonesia,Complex,Stratovolcano / complex,Subduction zone / Crustal thickness unknown,2001.0,25.0,True
382050,Terceira,Portugal,Stratovolcano(es),Stratovolcano / complex,Rift zone / Oceanic crust (< 15 km),2000.0,26.0,True
264010,Batur,Indonesia,Caldera,Caldera,Subduction zone / Continental crust (> 25 km),2000.0,26.0,True
261220,Kaba,Indonesia,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),2000.0,26.0,True
300060,Mutnovsky,Russia,Complex,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),2000.0,26.0,True
261030,Peuet Sague,Indonesia,Complex,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),2000.0,26.0,True
224010,Cameroon,Cameroon,Stratovolcano,Stratovolcano / complex,Intraplate / Continental crust (> 25 km),2000.0,26.0,True
285020,Hokkaido-Komagatake,Japan,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),2000.0,26.0,True
372070,Hekla,Iceland,Stratovolcano,Stratovolcano / complex,Rift zone / Oceanic crust (< 15 km),2000.0,26.0,True
344070,"Negro, Cerro",Nicaragua,Pyroclastic cone(s),Monogenetic / field,Subduction zone / Continental crust (> 25 km),1999.0,27.0,True
377020,East Gakkel Ridge at 85°E,Undersea Features,Fissure vent,Monogenetic / field,Rift zone / Oceanic crust (< 15 km),1999.0,27.0,True
263350,Ijen,Indonesia,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1999.0,27.0,True
290100,Moyorodake [Medvezhia],Japan - administered by Russia,Stratovolcano,Stratovolcano / complex,Subduction zone / Intermediate crust (15-25 km),1999.0,27.0,True
312110,Chiginagak,United States,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1998.0,28.0,True
283090,Niigata-Yakeyama,Japan,Lava dome,Monogenetic / field,Subduction zone / Continental crust (> 25 km),1998.0,28.0,True
360101,"Watt, Morne",Dominica,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Oceanic crust (< 15 km),1997.0,29.0,True
283260,Akita-Yakeyama,Japan,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1997.0,29.0,True
282100,Unzendake,Japan,Complex,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1996.0,30.0,True
282120,Kujusan,Japan,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1996.0,30.0,True
300125,Akademia Nauk,Russia,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1996.0,30.0,True
334070,Galapagos Rift at 86°W,Ecuador,Fissure vent(s),Monogenetic / field,Rift zone / Oceanic crust (< 15 km),1996.0,30.0,True
311190,Amukta,United States,Stratovolcano,Stratovolcano / complex,Subduction zone / Intermediate crust (15-25 km),1996.0,30.0,True
258001,Gemini-Oscostar,Vanuatu,Stratovolcano,Stratovolcano / complex,Rift zone / Oceanic crust (< 15 km),1996.0,30.0,True
331031,North Gorda Ridge Segment,United States,Fissure vent(s),Monogenetic / field,Rift zone / Oceanic crust (< 15 km),1996.0,30.0,True
283170,Adatarayama,Japan,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1996.0,30.0,True
332000,Kama'ehuakanaloa,United States,Shield,Shield,Intraplate / Oceanic crust (< 15 km),1996.0,30.0,True
355040,Irruputuncu,Chile-Bolivia,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1995.0,31.0,True
311310,Makushin,United States,Stratovolcano,Stratovolcano / complex,Subduction zone / Intermediate crust (15-25 km),1995.0,31.0,True
283070,Yakedake,Japan,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1995.0,31.0,True
234000,Boomerang Seamount,France,Caldera,Caldera,Rift zone / Oceanic crust (< 15 km),1995.0,31.0,True
341021,Socorro,Mexico,Shield,Shield,Rift zone / Oceanic crust (< 15 km),1994.0,32.0,True
331020,CoAxial Segment,Undersea Features,Fissure vent(s),Monogenetic / field,Rift zone / Oceanic crust (< 15 km),1993.0,33.0,True
251050,Long Island,Papua New Guinea,Complex,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1993.0,33.0,True
311180,Seguam,United States,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Intermediate crust (15-25 km),1993.0,33.0,True
264220,Iliboleng,Indonesia,Stratovolcano,Stratovolcano / complex,Subduction zone / Crustal thickness unknown,1993.0,33.0,True
353040,Alcedo,Ecuador,Shield,Shield,Rift zone / Oceanic crust (< 15 km),1993.0,33.0,True
311340,Westdahl,United States,Stratovolcano?,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1992.0,34.0,True
313040,Spurr,United States,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1992.0,34.0,True
311320,Akutan,United States,Stratovolcano,Stratovolcano / complex,Subduction zone / Intermediate crust (15-25 km),1992.0,34.0,True
264071,Ranakah,Indonesia,Lava dome(s),Monogenetic / field,Subduction zone / Continental crust (> 25 km),1991.0,35.0,True
353080,Marchena,Ecuador,Shield,Shield,Rift zone / Oceanic crust (< 15 km),1991.0,35.0,True
284010,Izu-Oshima,Japan,Stratovolcano,Stratovolcano / complex,Subduction zone / Oceanic crust (< 15 km),1990.0,36.0,True
334120,Southern EPR at 17.5°S (Segment K),Undersea Features,Fissure vent(s),Monogenetic / field,Rift zone / Oceanic crust (< 15 km),1990.0,36.0,True
357100,Lonquimay,Chile,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1990.0,36.0,True
311020,Kiska,United States,Stratovolcano,Stratovolcano / complex,Subduction zone / Intermediate crust (15-25 km),1990.0,36.0,True
283010,Izu-Tobu,Japan,Pyroclastic cone(s),Monogenetic / field,Subduction zone / Continental crust (> 25 km),1989.0,37.0,True
311070,Gareloi,United States,Stratovolcano,Stratovolcano / complex,Subduction zone / Intermediate crust (15-25 km),1989.0,37.0,True
333060,Macdonald,France,Shield,Shield,Intraplate / Oceanic crust (< 15 km),1989.0,37.0,True
265090,Banda Api,Indonesia,Caldera,Caldera,Subduction zone / Oceanic crust (< 15 km),1988.0,38.0,True
268070,Kie Besi,Indonesia,Stratovolcano,Stratovolcano / complex,Subduction zone / Oceanic crust (< 15 km),1988.0,38.0,True
357010,Tupungatito,Chile-Argentina,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1987.0,39.0,True
331030,Cleft Segment,Undersea Features,Fissure vent(s),Monogenetic / field,Rift zone / Oceanic crust (< 15 km),1986.0,40.0,True
341130,Tacana,Mexico-Guatemala,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1986.0,40.0,True
261120,Sorikmarapi,Indonesia,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1986.0,40.0,True
333010,Teahitia,France,Compound,Stratovolcano / complex,Intraplate / Oceanic crust (< 15 km),1985.0,41.0,True
376010,Jan Mayen,Norway,Stratovolcano,Stratovolcano / complex,Rift zone / Oceanic crust (< 15 km),1985.0,41.0,True
354010,"Misti, El",Peru,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1985.0,41.0,True
373080,Krafla,Iceland,Caldera,Caldera,Rift zone / Oceanic crust (< 15 km),1984.0,42.0,True
263140,Galunggung,Indonesia,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1984.0,42.0,True
266010,Colo,Indonesia,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1983.0,43.0,True
341120,"Chichon, El",Mexico,Lava dome(s),Monogenetic / field,Subduction zone / Continental crust (> 25 km),1982.0,44.0,True
241050,Okataina,New Zealand,Lava dome(s),Monogenetic / field,Subduction zone / Continental crust (> 25 km),1981.0,45.0,True
290030,Chachadake [Tiatia],Japan - administered by Russia,Stratovolcano,Stratovolcano / complex,Subduction zone / Intermediate crust (15-25 km),1981.0,45.0,True
285040,Shikotsu,Japan,Caldera,Caldera,Subduction zone / Continental crust (> 25 km),1981.0,45.0,True
357091,Callaqui,Chile,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1980.0,46.0,True
243102,Curacoa,Tonga,Complex,Stratovolcano / complex,Subduction zone / Oceanic crust (< 15 km),1979.0,47.0,True
358060,Lautaro,Chile,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1979.0,47.0,True
357140,Carran-Los Venados,Chile,Pyroclastic cone(s),Monogenetic / field,Subduction zone / Continental crust (> 25 km),1979.0,47.0,True
251030,Karkar,Papua New Guinea,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1979.0,47.0,True
221126,Ardoukoba,Djibouti,Fissure vent(s),Monogenetic / field,Rift zone / Intermediate crust (15-25 km),1978.0,48.0,True
274020,Didicas,Philippines,Compound,Stratovolcano / complex,Subduction zone / Crustal thickness unknown,1978.0,48.0,True
312131,Ukinrek Maars,United States,Maar(s),Monogenetic / field,Subduction zone / Continental crust (> 25 km),1977.0,49.0,True
266110,Mahawu,Indonesia,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1977.0,49.0,True
360060,Soufriere Guadeloupe,France,Stratovolcano,Stratovolcano / complex,Subduction zone / Oceanic crust (< 15 km),1977.0,49.0,True
283180,Azumayama,Japan,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1977.0,49.0,True
345060,Irazu,Costa Rica,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1977.0,49.0,True
284131,Minami-Hiyoshi,Japan,Stratovolcano,Stratovolcano / complex,Subduction zone / Crustal thickness unknown,1975.0,51.0,True
390070,Southern Thule,United Kingdom,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Oceanic crust (< 15 km),1975.0,51.0,True
283220,Chokaisan,Japan,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1974.0,52.0,True
284133,Fukujin,United States,Stratovolcano,Stratovolcano / complex,Subduction zone / Crustal thickness unknown,1974.0,52.0,True
312160,Trident,United States,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1974.0,52.0,True
257070,Kuwae,Vanuatu,Caldera,Caldera,Subduction zone / Intermediate crust (15-25 km),1974.0,52.0,True
290120,Kolokol Group,Russia,Stratovolcano,Stratovolcano / complex,Subduction zone / Intermediate crust (15-25 km),1973.0,53.0,True
372010,Vestmannaeyjar,Iceland,Fissure vent(s),Monogenetic / field,Rift zone / Oceanic crust (< 15 km),1973.0,53.0,True
342080,Acatenango,Guatemala,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1972.0,54.0,True
333020,Rocard,France,Cone,Monogenetic / field,Intraplate / Oceanic crust (< 15 km),1972.0,54.0,True
250030,Titan Ridge,Papua New Guinea,Fissure vent,Monogenetic / field,Rift zone / Continental crust (> 25 km),1972.0,54.0,True
283230,Akita-Komagatake,Japan,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1971.0,55.0,True
263210,Sundoro,Indonesia,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1971.0,55.0,True
333030,Moua Pihaa,France,Stratovolcano,Stratovolcano / complex,Intraplate / Oceanic crust (< 15 km),1970.0,56.0,True
390030,Deception Island,Antarctica,Caldera,Caldera,Intraplate / Continental crust (> 25 km),1970.0,56.0,True
284070,Myojinsho,Japan,Caldera,Caldera,Subduction zone / Oceanic crust (< 15 km),1970.0,56.0,True
264100,Ebulobo,Indonesia,Stratovolcano,Stratovolcano / complex,Subduction zone / Crustal thickness unknown,1969.0,57.0,True
334100,Southern EPR at 8°S,Undersea Features,Fissure vent(s),Monogenetic / field,Rift zone / Oceanic crust (< 15 km),1969.0,57.0,True
264110,Iya,Indonesia,Stratovolcano,Stratovolcano / complex,Subduction zone / Crustal thickness unknown,1969.0,57.0,True
264140,Kelimutu,Indonesia,Complex,Stratovolcano / complex,Subduction zone / Crustal thickness unknown,1968.0,58.0,True
265060,Nila,Indonesia,Stratovolcano,Stratovolcano / complex,Subduction zone / Oceanic crust (< 15 km),1968.0,58.0,True
373050,Kverkfjoll,Iceland,Stratovolcano,Stratovolcano / complex,Rift zone / Oceanic crust (< 15 km),1968.0,58.0,True
282020,Io-Torishima,Japan,Complex,Stratovolcano / complex,Subduction zone / Oceanic crust (< 15 km),1968.0,58.0,True
357060,"Azul, Cerro",Chile,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1967.0,59.0,True
264040,Tambora,Indonesia,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1967.0,59.0,True
343030,Izalco,El Salvador,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1966.0,60.0,True
257010,Suretamatai,Vanuatu,Complex,Stratovolcano / complex,Subduction zone / Intermediate crust (15-25 km),1966.0,60.0,True
283150,Nasudake,Japan,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1963.0,63.0,True
386010,Tristan da Cunha,United Kingdom,Shield,Shield,Rift zone / Oceanic crust (< 15 km),1962.0,64.0,True
390140,Protector Seamounts,United Kingdom,Volcanic field,Monogenetic / field,Subduction zone / Oceanic crust (< 15 km),1962.0,64.0,True
373060,Askja,Iceland,Stratovolcano,Stratovolcano / complex,Rift zone / Oceanic crust (< 15 km),1961.0,65.0,True
251010,Bam,Papua New Guinea,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1960.0,66.0,True
290200,Ketoi,Russia,Stratovolcano,Stratovolcano / complex,Subduction zone / Oceanic crust (< 15 km),1960.0,66.0,True
355020,Guallatiri,Chile,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1960.0,66.0,True
357020,San Jose,Chile-Argentina,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1960.0,66.0,True
284134,Kasuga 1,United States,Stratovolcano,Stratovolcano / complex,Subduction zone / Crustal thickness unknown,1959.0,67.0,True
382010,Fayal,Portugal,Stratovolcano,Stratovolcano / complex,Rift zone / Oceanic crust (< 15 km),1958.0,68.0,True
290180,Zavaritzki Caldera,Russia,Caldera,Caldera,Subduction zone / Oceanic crust (< 15 km),1957.0,69.0,True
290220,Rasshua,Russia,Stratovolcano,Stratovolcano / complex,Subduction zone / Oceanic crust (< 15 km),1957.0,69.0,True
223045,Mugogo,DR Congo,Cone,Monogenetic / field,Rift zone / Continental crust (> 25 km),1957.0,69.0,True
243100,Fonualei,Tonga,Stratovolcano,Stratovolcano / complex,Subduction zone / Oceanic crust (< 15 km),1957.0,69.0,True
263060,Gede-Pangrango,Indonesia,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1957.0,69.0,True
250010,St. Andrew Strait,Papua New Guinea,Complex,Stratovolcano / complex,Subduction zone / Oceanic crust (< 15 km),1957.0,69.0,True
258010,Matthew Island,France - claimed by Vanuatu,Stratovolcano,Stratovolcano / complex,Subduction zone / Crustal thickness unknown,1956.0,70.0,True
253010,Lamington,Papua New Guinea,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1956.0,70.0,True
344080,Las Pilas-El Hoyo Complex,Nicaragua,Complex,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1954.0,72.0,True
284121,Kita-Fukutokutai,Japan,Stratovolcano,Stratovolcano / complex,Subduction zone / Crustal thickness unknown,1954.0,72.0,True
341020,Barcena,Mexico,Pyroclastic cone(s),Monogenetic / field,Rift zone / Oceanic crust (< 15 km),1953.0,73.0,True
284140,Farallon de Pajaros,United States,Stratovolcano,Stratovolcano / complex,Subduction zone / Crustal thickness unknown,1953.0,73.0,True
312140,Martin,United States,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1953.0,73.0,True
271080,Camiguin,Philippines,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1953.0,73.0,True
300140,Maly Semyachik,Russia,Caldera,Caldera,Subduction zone / Continental crust (> 25 km),1952.0,74.0,True
290310,Tao-Rusyr Caldera,Russia,Stratovolcano,Stratovolcano / complex,Subduction zone / Intermediate crust (15-25 km),1952.0,74.0,True
283140,Nikko-Shiranesan,Japan,Shield,Shield,Subduction zone / Continental crust (> 25 km),1952.0,74.0,True
341060,Michoacan-Guanajuato,Mexico,Volcanic field,Monogenetic / field,Subduction zone / Continental crust (> 25 km),1952.0,74.0,True
263290,Arjuno-Welirang,Indonesia,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1952.0,74.0,True
304030,Ashikule Volcanic Field,China,Volcanic field,Monogenetic / field,Intraplate / Continental crust (> 25 km),1951.0,75.0,True
290080,Sashiusudake [Baransky],Japan - administered by Russia,Stratovolcano,Stratovolcano / complex,Subduction zone / Intermediate crust (15-25 km),1951.0,75.0,True
263170,Ciremai,Indonesia,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1951.0,75.0,True
212040,Santorini,Greece,Shield(s),Shield,Subduction zone / Continental crust (> 25 km),1950.0,76.0,True
283210,Kurikomayama,Japan,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1950.0,76.0,True
243110,Niuafo'ou,Tonga,Shield,Shield,Subduction zone / Oceanic crust (< 15 km),1946.0,80.0,True
345030,Miravalles,Costa Rica,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1946.0,80.0,True
253040,Sessagara Hills,Papua New Guinea,Volcanic field,Monogenetic / field,Subduction zone / Continental crust (> 25 km),1944.0,82.0,True
211020,Vesuvius,Italy,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1944.0,82.0,True
351030,"Tolima, Nevado del",Colombia,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1943.0,83.0,True
283190,Zaozan [Zaosan],Japan,Complex,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1940.0,86.0,True
263040,Perbakti-Gagak,Indonesia,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1939.0,87.0,True
272080,Biliran,Philippines,Compound,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1939.0,87.0,True
290320,Nemo Peak,Russia,Caldera,Caldera,Subduction zone / Intermediate crust (15-25 km),1938.0,88.0,True
263050,Salak,Indonesia,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1938.0,88.0,True
357130,Mocho-Choshuenco,Chile,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1937.0,89.0,True
311210,Yunaska,United States,Shield,Shield,Subduction zone / Intermediate crust (15-25 km),1937.0,89.0,True
261050,"Telong, Bur ni",Indonesia,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1937.0,89.0,True
243050,Fonuafo'ou,Tonga,Stratovolcano,Stratovolcano / complex,Subduction zone / Oceanic crust (< 15 km),1936.0,90.0,True
351110,Chiles-Cerro Negro,Colombia-Ecuador,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1936.0,90.0,True
285090,Shiretoko-Iozan,Japan,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1936.0,90.0,True
253030,Victory,Papua New Guinea,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1935.0,91.0,True
290300,Kharimkotan,Russia,Stratovolcano,Stratovolcano / complex,Subduction zone / Intermediate crust (15-25 km),1933.0,93.0,True
275001,Hainan Volcanic Field,China,Volcanic field,Monogenetic / field,Intraplate / Continental crust (> 25 km),1933.0,93.0,True
357050,Descabezado Grande,Chile,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1933.0,93.0,True
360120,Pelee,France,Stratovolcano,Stratovolcano / complex,Subduction zone / Oceanic crust (< 15 km),1932.0,94.0,True
290050,Etorofu-Atosanupuri [Atosanupuri],Japan - administered by Russia,Stratovolcano,Stratovolcano / complex,Subduction zone / Intermediate crust (15-25 km),1932.0,94.0,True
243010,Tofua Arc at 21.3°S,Tonga,Stratovolcano,Stratovolcano / complex,Subduction zone / Oceanic crust (< 15 km),1932.0,94.0,True
312090,Aniakchak,United States,Caldera,Caldera,Subduction zone / Continental crust (> 25 km),1931.0,95.0,True
311260,Kagamil,United States,Stratovolcano,Stratovolcano / complex,Subduction zone / Intermediate crust (15-25 km),1929.0,97.0,True
221122,Manda-Inakir,Ethiopia-Djibouti,Fissure vent(s),Monogenetic / field,Rift zone / Intermediate crust (15-25 km),1928.0,98.0,True
351100,Cumbal,Colombia,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1926.0,100.0,True
371022,Eldey,Iceland,Fissure vent,Monogenetic / field,Rift zone / Oceanic crust (< 15 km),1926.0,100.0,True
274030,Babuyan Claro,Philippines,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Crustal thickness unknown,1924.0,102.0,True
261150,Tandikat-Singgalang,Indonesia,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1924.0,102.0,True
282010,Submarine Volcano NNE of Iriomotejima,Japan,Stratovolcano,Stratovolcano / complex,Subduction zone / Oceanic crust (< 15 km),1924.0,102.0,True
224004,"Basile, Pico",Equatorial Guinea,Shield,Shield,Intraplate / Continental crust (> 25 km),1923.0,103.0,True
300040,Zheltovsky,Russia,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1923.0,103.0,True
275060,"Cendres, Ile des",Vietnam,Volcanic field,Monogenetic / field,Intraplate / Continental crust (> 25 km),1923.0,103.0,True
261180,Sumbing,Indonesia,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1921.0,105.0,True
222030,"Barrier, The",Kenya,Shield,Shield,Rift zone / Continental crust (> 25 km),1921.0,105.0,True
265070,Serua,Indonesia,Stratovolcano,Stratovolcano / complex,Subduction zone / Oceanic crust (< 15 km),1921.0,105.0,True
358030,Huequi,Chile,Lava dome(s),Monogenetic / field,Subduction zone / Continental crust (> 25 km),1920.0,106.0,True
283240,Iwatesan,Japan,Complex,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1919.0,107.0,True
267030,Banua Wuhu,Indonesia,Complex,Stratovolcano / complex,Subduction zone / Oceanic crust (< 15 km),1919.0,107.0,True
372030,Katla,Iceland,Fissure vent(s),Monogenetic / field,Rift zone / Oceanic crust (< 15 km),1918.0,108.0,True
343050,San Salvador,El Salvador,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1917.0,109.0,True
357030,Tinguiririca,Chile,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1917.0,109.0,True
323080,Lassen Volcanic Center,United States,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1917.0,109.0,True
284160,Agrigan,United States,Stratovolcano,Stratovolcano / complex,Subduction zone / Crustal thickness unknown,1917.0,109.0,True
271060,Ragang,Philippines,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1916.0,110.0,True
284080,Sumisujima,Japan,Caldera,Caldera,Subduction zone / Oceanic crust (< 15 km),1916.0,110.0,True
221112,Alayta,Ethiopia,Shield,Shield,Rift zone / Intermediate crust (15-25 km),1915.0,111.0,True
334140,Southern EPR at 18.5°S (Segment I),Undersea Features,Fissure vent(s),Monogenetic / field,Rift zone / Oceanic crust (< 15 km),1915.0,111.0,True
311080,Tanaga,United States,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Intermediate crust (15-25 km),1914.0,112.0,True
282040,Nakanoshima,Japan,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Oceanic crust (< 15 km),1914.0,112.0,True
290161,Milna,Russia,Stratovolcano,Stratovolcano / complex,Subduction zone / Oceanic crust (< 15 km),1914.0,112.0,True
355030,Isluga,Chile,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1913.0,113.0,True
357021,Maipo,Chile-Argentina,Caldera,Caldera,Subduction zone / Continental crust (> 25 km),1912.0,114.0,True
252130,Lolobau,Papua New Guinea,Caldera,Caldera,Subduction zone / Continental crust (> 25 km),1912.0,114.0,True
315020,Wrangell,United States,Shield,Shield,Intraplate / Continental crust (> 25 km),1912.0,114.0,True
312180,Novarupta,United States,Caldera,Caldera,Subduction zone / Continental crust (> 25 km),1912.0,114.0,True
312170,Katmai,United States,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1912.0,114.0,True
390100,Candlemas Island,United Kingdom,Stratovolcano,Stratovolcano / complex,Subduction zone / Oceanic crust (< 15 km),1911.0,115.0,True
244040,Savaii,Samoa,Shield,Shield,Subduction zone / Oceanic crust (< 15 km),1911.0,115.0,True
382110,Monaco Bank,Portugal,Fissure vent,Monogenetic / field,Rift zone / Oceanic crust (< 15 km),1911.0,115.0,True
358070,"Burney, Monte",Chile,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1910.0,116.0,True
222160,Meru,Tanzania,Stratovolcano,Stratovolcano / complex,Rift zone / Continental crust (> 25 km),1910.0,116.0,True
222051,Emuruangogolak,Kenya,Shield,Shield,Rift zone / Continental crust (> 25 km),1910.0,116.0,True
255050,Simbo,Solomon Islands,Stratovolcano(es),Stratovolcano / complex,Subduction zone / Crustal thickness unknown,1910.0,116.0,True
383030,Tenerife,Spain,Stratovolcano,Stratovolcano / complex,Intraplate / Oceanic crust (< 15 km),1909.0,117.0,True
358063,Reclus,Chile,Pyroclastic cone,Monogenetic / field,Subduction zone / Continental crust (> 25 km),1908.0,118.0,True
300050,Ksudach,Russia,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1907.0,119.0,True
351070,Dona Juana,Colombia,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1906.0,120.0,True
353090,Santiago,Ecuador,Shield,Shield,Rift zone / Oceanic crust (< 15 km),1906.0,120.0,True
284150,Asuncion,United States,Stratovolcano,Stratovolcano / complex,Subduction zone / Crustal thickness unknown,1906.0,120.0,True
390031,Penguin Island,Antarctica,Stratovolcano,Stratovolcano / complex,Intraplate / Continental crust (> 25 km),1905.0,121.0,True
265050,Teon,Indonesia,Stratovolcano,Stratovolcano / complex,Subduction zone / Oceanic crust (< 15 km),1904.0,122.0,True
373012,Thordarhyrna,Iceland,Stratovolcano,Stratovolcano / complex,Rift zone / Oceanic crust (< 15 km),1904.0,122.0,True
305060,Changbaishan,China-North Korea,Stratovolcano,Stratovolcano / complex,Intraplate / Continental crust (> 25 km),1903.0,123.0,True
258020,Hunter Island,France - claimed by Vanuatu,Stratovolcano,Stratovolcano / complex,Subduction zone / Crustal thickness unknown,1903.0,123.0,True
382030,Sao Jorge,Portugal,Fissure vent,Monogenetic / field,Rift zone / Oceanic crust (< 15 km),1902.0,124.0,True
300030,Iliinsky,Russia,Stratovolcano,Stratovolcano / complex,Subduction zone / Continental crust (> 25 km),1901.0,125.0,True
221250,Bora-Bericha-Tullu Moye,Ethiopia,Pyroclastic cone,Monogenetic / field,Rift zone / Continental crust (> 25 km),1900.0,126.0,True
